gene,scores,logfoldchanges,pvals,pvals_adj,abs_lfc,aki_biomarker
CD226,0.061742928,0.019234108,0.9507675530303958,1.0,0.019234108,False
TRPC5OS,0.061730232,-0.54719603,0.9507776654462939,1.0,0.54719603,False
S1PR4,0.06171965,0.39337394,0.9507860924655976,1.0,0.39337394,False
AIF1,0.061452985,0.14115626,0.9509984551664461,1.0,0.14115626,False
F11,0.061438173,0.09359819,0.9510102531964486,1.0,0.09359819,False
PCAT6,0.061345052,0.05014548,0.9510844124879609,1.0,0.05014548,False
VPS18,0.060555644,0.074485354,0.9517130979808855,1.0,0.074485354,False
KCNE3,0.06045406,-0.12744838,0.9517940033986907,1.0,0.12744838,False
ZNF503-AS2,0.060409617,-0.1211233,0.9518293996752697,1.0,0.1211233,False
ARSI,0.060162,0.8186633,0.9520266092396681,1.0,0.8186633,False
NKAIN3,0.060068883,1.1744609,0.9521007742811091,1.0,1.1744609,False
LINC00410,0.059992693,0.46940213,0.9521614550781579,1.0,0.46940213,False
CYP4B1,0.059975762,0.76003927,0.9521749397374029,1.0,0.76003927,False
AC005013.5,0.059975762,0.7754312,0.9521749397374029,1.0,0.7754312,False
BTBD11,0.0599419,0.41962153,0.9522019090969678,1.0,0.41962153,False
CH507-9B2.1,0.059899572,-0.9033248,0.9522356208733999,1.0,0.9033248,False
LEKR1,0.059874177,0.12099112,0.9522558479802898,1.0,0.12099112,False
RP11-284H18.1,0.05980645,0.43432763,0.9523097870823295,1.0,0.43432763,False
AGTRAP,0.059692167,-0.11107389,0.9524008098122935,1.0,0.11107389,False
GGTLC2,0.059675235,-0.02020217,0.9524142947140157,1.0,0.02020217,False
PAQR7,0.059520744,0.021290658,0.9525373450711425,1.0,0.021290658,False
BYSL,0.059027627,0.03844987,0.9529301023963762,1.0,0.03844987,False
C6orf106,0.058919694,-0.19303216,0.9530160722662915,1.0,0.19303216,False
CYP3A4,0.058667846,0.57392853,0.953216670753858,1.0,0.57392853,False
SLC35A4,0.058646683,-0.16560385,0.9532335279047965,1.0,0.16560385,False
PPP1R14C,0.058507003,-0.21665192,0.953344785625382,1.0,0.21665192,False
RAB39A,0.05834404,1.6782628,0.9534745874484154,1.0,1.6782628,False
CTD-2336O2.3,0.058278434,0.6155885,0.9535268456738601,1.0,0.6155885,False
CLMP,0.05819378,19.74788,0.9535942759373879,1.0,19.74788,False
RP11-21M24.3,0.05819378,19.169165,0.9535942759373879,1.0,19.169165,False
CTD-3060P21.1,0.05819378,20.751656,0.9535942759373879,1.0,20.751656,False
RP4-753F5.1,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
RP11-263K4.5,0.05819378,21.199986,0.9535942759373879,1.0,21.199986,False
HSFY1,0.05819378,21.014427,0.9535942759373879,1.0,21.014427,False
NAALADL2-AS2,0.05819378,20.582935,0.9535942759373879,1.0,20.582935,False
AF131215.6,0.05819378,21.275818,0.9535942759373879,1.0,21.275818,False
AC004988.1,0.05819378,20.21285,0.9535942759373879,1.0,20.21285,False
DEFB124,0.05819378,21.253822,0.9535942759373879,1.0,21.253822,False
PDZD9,0.05819378,21.08877,0.9535942759373879,1.0,21.08877,False
AC092614.2,0.05819378,19.856476,0.9535942759373879,1.0,19.856476,False
RP11-710E1.2,0.05819378,21.320902,0.9535942759373879,1.0,21.320902,False
TRBV7-4,0.05819378,21.050653,0.9535942759373879,1.0,21.050653,False
SLITRK3,0.05819378,20.622927,0.9535942759373879,1.0,20.622927,False
RP11-455F5.4,0.05819378,19.553446,0.9535942759373879,1.0,19.553446,False
GRM5-AS1,0.05819378,20.945248,0.9535942759373879,1.0,20.945248,False
TMLHE-AS1,0.05819378,19.414797,0.9535942759373879,1.0,19.414797,False
RP11-552F3.13,0.05819378,19.553446,0.9535942759373879,1.0,19.553446,False
HS3ST2,0.05819378,19.567822,0.9535942759373879,1.0,19.567822,False
LINC00538,0.05819378,20.88464,0.9535942759373879,1.0,20.88464,False
OR13C3,0.05819378,20.566338,0.9535942759373879,1.0,20.566338,False
RP11-478J18.2,0.05819378,20.17773,0.9535942759373879,1.0,20.17773,False
ARHGAP19-SLIT1,0.05819378,19.70193,0.9535942759373879,1.0,19.70193,False
RP11-497E19.1,0.05819378,21.573992,0.9535942759373879,1.0,21.573992,False
RP11-440D17.4,0.05819378,19.553446,0.9535942759373879,1.0,19.553446,False
AL928654.7,0.05819378,19.414797,0.9535942759373879,1.0,19.414797,False
CTD-3096M3.2,0.05819378,21.183985,0.9535942759373879,1.0,21.183985,False
CTC-529P8.1,0.05819378,21.103806,0.9535942759373879,1.0,21.103806,False
CYLC2,0.05819378,21.096611,0.9535942759373879,1.0,21.096611,False
RP11-638I2.8,0.05819378,20.275063,0.9535942759373879,1.0,20.275063,False
AC012456.4,0.05819378,20.991724,0.9535942759373879,1.0,20.991724,False
CCDC79,0.05819378,18.998552,0.9535942759373879,1.0,18.998552,False
GDAP1L1,0.05819378,21.151278,0.9535942759373879,1.0,21.151278,False
RP11-415C15.2,0.05819378,20.555164,0.9535942759373879,1.0,20.555164,False
EDNRB-AS1,0.05819378,20.8592,0.9535942759373879,1.0,20.8592,False
DEPDC1-AS1,0.05819378,21.87091,0.9535942759373879,1.0,21.87091,False
GH1,0.05819378,21.05485,0.9535942759373879,1.0,21.05485,False
IGSF21,0.05819378,20.700693,0.9535942759373879,1.0,20.700693,False
RP3-402G11.28,0.05819378,20.58345,0.9535942759373879,1.0,20.58345,False
RP11-676J12.6,0.05819378,20.21285,0.9535942759373879,1.0,20.21285,False
RP11-35G22.1,0.05819378,21.271118,0.9535942759373879,1.0,21.271118,False
RP11-638I2.6,0.05819378,20.939636,0.9535942759373879,1.0,20.939636,False
NALCN,0.05819378,19.851892,0.9535942759373879,1.0,19.851892,False
CTC-242N15.1,0.05819378,21.08877,0.9535942759373879,1.0,21.08877,False
AC000036.4,0.05819378,20.10811,0.9535942759373879,1.0,20.10811,False
AP000962.2,0.05819378,21.042967,0.9535942759373879,1.0,21.042967,False
POU4F1,0.05819378,20.976402,0.9535942759373879,1.0,20.976402,False
SOX21,0.05819378,20.5539,0.9535942759373879,1.0,20.5539,False
LINC00896,0.05819378,19.567822,0.9535942759373879,1.0,19.567822,False
FAM66A,0.05819378,18.73575,0.9535942759373879,1.0,18.73575,False
CTC-273B12.5,0.05819378,19.856476,0.9535942759373879,1.0,19.856476,False
TMEM74,0.05819378,21.258606,0.9535942759373879,1.0,21.258606,False
RP11-300J18.2,0.05819378,21.369568,0.9535942759373879,1.0,21.369568,False
DCLK3,0.05819378,20.674097,0.9535942759373879,1.0,20.674097,False
RP11-637O19.2,0.05819378,21.398396,0.9535942759373879,1.0,21.398396,False
AC138035.2,0.05819378,21.625927,0.9535942759373879,1.0,21.625927,False
RP11-379C10.4,0.05819378,19.75912,0.9535942759373879,1.0,19.75912,False
RP11-452H21.2,0.05819378,19.392225,0.9535942759373879,1.0,19.392225,False
RP11-619A14.3,0.05819378,21.45902,0.9535942759373879,1.0,21.45902,False
TMEM236,0.05819378,19.856476,0.9535942759373879,1.0,19.856476,False
AC007285.6,0.05819378,20.095884,0.9535942759373879,1.0,20.095884,False
RP11-693J15.6,0.05819378,20.685045,0.9535942759373879,1.0,20.685045,False
RP11-65J3.14,0.05819378,19.919678,0.9535942759373879,1.0,19.919678,False
DNAH3,0.05819378,20.57072,0.9535942759373879,1.0,20.57072,False
SIGLEC5,0.05819378,19.23978,0.9535942759373879,1.0,19.23978,False
RP11-554E23.2,0.05819378,20.275063,0.9535942759373879,1.0,20.275063,False
TICRR,0.05819378,21.80422,0.9535942759373879,1.0,21.80422,False
RP11-356C4.5,0.05819378,20.5539,0.9535942759373879,1.0,20.5539,False
ZPLD1,0.05819378,20.835356,0.9535942759373879,1.0,20.835356,False
RP11-894P9.2,0.05819378,20.554258,0.9535942759373879,1.0,20.554258,False
RP11-734K23.9,0.05819378,20.466331,0.9535942759373879,1.0,20.466331,False
FABP7,0.05819378,20.332804,0.9535942759373879,1.0,20.332804,False
RP11-368I23.3,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
AC109829.1,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
PEX5L,0.05819378,21.87091,0.9535942759373879,1.0,21.87091,False
TRBV10-2,0.05819378,21.204313,0.9535942759373879,1.0,21.204313,False
RP11-203H2.2,0.05819378,19.318409,0.9535942759373879,1.0,19.318409,False
PRORY,0.05819378,21.356834,0.9535942759373879,1.0,21.356834,False
RP11-49I4.3,0.05819378,21.31809,0.9535942759373879,1.0,21.31809,False
ZNF648,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
SPACA5,0.05819378,20.679127,0.9535942759373879,1.0,20.679127,False
RP11-494H4.3,0.05819378,21.558498,0.9535942759373879,1.0,21.558498,False
TCERG1L-AS1,0.05819378,20.951437,0.9535942759373879,1.0,20.951437,False
CLEC4M,0.05819378,21.54382,0.9535942759373879,1.0,21.54382,False
RP11-587P21.2,0.05819378,20.733404,0.9535942759373879,1.0,20.733404,False
NPY5R,0.05819378,20.305862,0.9535942759373879,1.0,20.305862,False
RP11-818O24.3,0.05819378,21.103806,0.9535942759373879,1.0,21.103806,False
NKX6-1,0.05819378,20.78163,0.9535942759373879,1.0,20.78163,False
KB-431C1.5,0.05819378,21.02118,0.9535942759373879,1.0,21.02118,False
MYBPC1,0.05819378,20.777113,0.9535942759373879,1.0,20.777113,False
CYP26C1,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
RP11-114M1.2,0.05819378,21.706196,0.9535942759373879,1.0,21.706196,False
GDF5,0.05819378,18.265644,0.9535942759373879,1.0,18.265644,False
RP11-543D10.2,0.05819378,19.553446,0.9535942759373879,1.0,19.553446,False
CTD-2373H9.5,0.05819378,20.913713,0.9535942759373879,1.0,20.913713,False
AC108004.3,0.05819378,20.937809,0.9535942759373879,1.0,20.937809,False
ADGRF2,0.05819378,20.87383,0.9535942759373879,1.0,20.87383,False
CLCN1,0.05819378,21.194544,0.9535942759373879,1.0,21.194544,False
SLIT1,0.05819378,21.276936,0.9535942759373879,1.0,21.276936,False
RP11-28G8.1,0.05819378,19.392225,0.9535942759373879,1.0,19.392225,False
RP11-264E18.1,0.05819378,21.131035,0.9535942759373879,1.0,21.131035,False
TRGV7,0.05819378,21.331228,0.9535942759373879,1.0,21.331228,False
RP11-36B15.1,0.05819378,20.823492,0.9535942759373879,1.0,20.823492,False
SCGB3A2,0.05819378,20.462513,0.9535942759373879,1.0,20.462513,False
RP11-527F13.1,0.05819378,20.991724,0.9535942759373879,1.0,20.991724,False
RP11-365N19.2,0.05819378,20.926151,0.9535942759373879,1.0,20.926151,False
RP11-524G24.2,0.05819378,21.245298,0.9535942759373879,1.0,21.245298,False
RTN4RL1,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
CTC-435M10.3,0.05819378,19.75912,0.9535942759373879,1.0,19.75912,False
AP005530.2,0.05819378,21.183985,0.9535942759373879,1.0,21.183985,False
CCDC188,0.05819378,20.502232,0.9535942759373879,1.0,20.502232,False
RP11-305A4.3,0.05819378,20.523167,0.9535942759373879,1.0,20.523167,False
RP11-91P24.6,0.05819378,20.761734,0.9535942759373879,1.0,20.761734,False
RNF113B,0.05819378,20.554258,0.9535942759373879,1.0,20.554258,False
RP11-18B16.2,0.05819378,20.976402,0.9535942759373879,1.0,20.976402,False
RP11-151A10.3,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
AP005530.1,0.05819378,20.5539,0.9535942759373879,1.0,20.5539,False
RP11-461A8.5,0.05819378,20.81381,0.9535942759373879,1.0,20.81381,False
CTD-3065B20.3,0.05819378,20.899862,0.9535942759373879,1.0,20.899862,False
PRSS33,0.05819378,21.094475,0.9535942759373879,1.0,21.094475,False
LINC00028,0.05819378,20.502232,0.9535942759373879,1.0,20.502232,False
PDE6C,0.05819378,20.144178,0.9535942759373879,1.0,20.144178,False
IMPG1,0.05819378,21.68493,0.9535942759373879,1.0,21.68493,False
ZFPM2,0.05819378,20.90473,0.9535942759373879,1.0,20.90473,False
AF127577.8,0.05819378,20.214333,0.9535942759373879,1.0,20.214333,False
LINC01336,0.05819378,20.6229,0.9535942759373879,1.0,20.6229,False
PCGEM1,0.05819378,20.721403,0.9535942759373879,1.0,20.721403,False
SLC6A15,0.05819378,20.712309,0.9535942759373879,1.0,20.712309,False
RP1L1,0.05819378,21.292871,0.9535942759373879,1.0,21.292871,False
RP11-263K4.3,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
FLJ42969,0.05819378,21.573633,0.9535942759373879,1.0,21.573633,False
RP11-329J18.3,0.05819378,20.810415,0.9535942759373879,1.0,20.810415,False
RP11-403A3.2,0.05819378,20.9091,0.9535942759373879,1.0,20.9091,False
CFAP77,0.05819378,19.676115,0.9535942759373879,1.0,19.676115,False
RP11-703G6.1,0.05819378,21.165573,0.9535942759373879,1.0,21.165573,False
RP11-1109F11.5,0.05819378,21.558498,0.9535942759373879,1.0,21.558498,False
RP11-13A1.1,0.05819378,18.89379,0.9535942759373879,1.0,18.89379,False
RP11-65L19.4,0.05819378,21.415459,0.9535942759373879,1.0,21.415459,False
TMEFF2,0.05819378,20.13688,0.9535942759373879,1.0,20.13688,False
RP11-20J15.3,0.05819378,21.369362,0.9535942759373879,1.0,21.369362,False
CEACAM7,0.05819378,20.302977,0.9535942759373879,1.0,20.302977,False
RP11-5P18.5,0.05819378,19.169165,0.9535942759373879,1.0,19.169165,False
TMEM212,0.05819378,21.199986,0.9535942759373879,1.0,21.199986,False
RP13-516M14.10,0.05819378,20.6229,0.9535942759373879,1.0,20.6229,False
RP1-59D14.5,0.05819378,21.369097,0.9535942759373879,1.0,21.369097,False
MYLK2,0.05819378,21.332659,0.9535942759373879,1.0,21.332659,False
RP11-2E11.5,0.05819378,18.998552,0.9535942759373879,1.0,18.998552,False
ADGRA1,0.05819378,21.336874,0.9535942759373879,1.0,21.336874,False
FFAR4,0.05819378,20.882252,0.9535942759373879,1.0,20.882252,False
RP1-292B18.3,0.05819378,20.13688,0.9535942759373879,1.0,20.13688,False
WNT2,0.05819378,19.392225,0.9535942759373879,1.0,19.392225,False
RP11-408B11.2,0.05819378,20.76934,0.9535942759373879,1.0,20.76934,False
ADGRG7,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
LINC01208,0.05819378,19.856476,0.9535942759373879,1.0,19.856476,False
RP5-855D21.2,0.05819378,19.70193,0.9535942759373879,1.0,19.70193,False
RP11-398J10.2,0.05819378,20.21584,0.9535942759373879,1.0,20.21584,False
ST8SIA2,0.05819378,19.553446,0.9535942759373879,1.0,19.553446,False
CTD-2339F6.1,0.05819378,21.419962,0.9535942759373879,1.0,21.419962,False
CTD-2270F17.1,0.05819378,21.048706,0.9535942759373879,1.0,21.048706,False
PLA2G2D,0.05819378,21.171532,0.9535942759373879,1.0,21.171532,False
RP5-921G16.2,0.05819378,21.024025,0.9535942759373879,1.0,21.024025,False
CTB-35F21.5,0.05819378,20.56588,0.9535942759373879,1.0,20.56588,False
LINC00114,0.05819378,20.114685,0.9535942759373879,1.0,20.114685,False
TAB3-AS2,0.05819378,21.116503,0.9535942759373879,1.0,21.116503,False
CTB-35F21.4,0.05819378,21.419962,0.9535942759373879,1.0,21.419962,False
AC006004.1,0.05819378,21.369362,0.9535942759373879,1.0,21.369362,False
RP11-424I19.2,0.05819378,20.971827,0.9535942759373879,1.0,20.971827,False
C20orf166-AS1,0.05819378,18.89379,0.9535942759373879,1.0,18.89379,False
RP11-109E24.2,0.05819378,18.998552,0.9535942759373879,1.0,18.998552,False
LINC00639,0.05819378,19.851892,0.9535942759373879,1.0,19.851892,False
RP11-567J20.2,0.05819378,20.810415,0.9535942759373879,1.0,20.810415,False
RP11-532L16.3,0.05819378,19.957087,0.9535942759373879,1.0,19.957087,False
RP4-633I8.4,0.05819378,20.098402,0.9535942759373879,1.0,20.098402,False
CTB-35F21.1,0.05819378,19.662497,0.9535942759373879,1.0,19.662497,False
LINC00266-4P,0.05819378,20.332804,0.9535942759373879,1.0,20.332804,False
SFTA3,0.05819378,21.972612,0.9535942759373879,1.0,21.972612,False
GRM2,0.05819378,21.637346,0.9535942759373879,1.0,21.637346,False
RP11-299P2.2,0.05819378,20.523167,0.9535942759373879,1.0,20.523167,False
B3GALT5-AS1,0.05819378,19.207119,0.9535942759373879,1.0,19.207119,False
RP11-354P17.15,0.05819378,18.998552,0.9535942759373879,1.0,18.998552,False
ITPKB-AS1,0.05819378,20.384457,0.9535942759373879,1.0,20.384457,False
LINC00968,0.05819378,21.449436,0.9535942759373879,1.0,21.449436,False
CTB-174D11.1,0.05819378,21.39125,0.9535942759373879,1.0,21.39125,False
RP11-394O2.3,0.05819378,20.70486,0.9535942759373879,1.0,20.70486,False
KCNK9,0.05819378,20.803402,0.9535942759373879,1.0,20.803402,False
RP11-268G12.3,0.05819378,20.275063,0.9535942759373879,1.0,20.275063,False
RP11-506F3.1,0.05819378,19.957087,0.9535942759373879,1.0,19.957087,False
C3orf36,0.05819378,20.810415,0.9535942759373879,1.0,20.810415,False
MIXL1,0.05819378,20.891043,0.9535942759373879,1.0,20.891043,False
RP11-187E13.2,0.05819378,18.89379,0.9535942759373879,1.0,18.89379,False
C1orf100,0.05819378,19.75912,0.9535942759373879,1.0,19.75912,False
FAM19A4,0.05819378,20.700693,0.9535942759373879,1.0,20.700693,False
UBE2R2-AS1,0.05819378,20.579548,0.9535942759373879,1.0,20.579548,False
AC068535.2,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
RP11-723D22.3,0.05819378,21.054459,0.9535942759373879,1.0,21.054459,False
RP11-154H23.4,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
KCNQ2,0.05819378,19.567822,0.9535942759373879,1.0,19.567822,False
XXbac-BPG154L12.5,0.05819378,21.625927,0.9535942759373879,1.0,21.625927,False
LDLRAD1,0.05819378,20.772053,0.9535942759373879,1.0,20.772053,False
SRMS,0.05819378,19.57315,0.9535942759373879,1.0,19.57315,False
RP13-895J2.2,0.05819378,21.419962,0.9535942759373879,1.0,21.419962,False
RP11-255G12.3,0.05819378,21.728611,0.9535942759373879,1.0,21.728611,False
RP3-468K18.5,0.05819378,20.95023,0.9535942759373879,1.0,20.95023,False
RP11-675F6.3,0.05819378,20.463587,0.9535942759373879,1.0,20.463587,False
RP3-331H24.4,0.05819378,21.420458,0.9535942759373879,1.0,21.420458,False
RP11-350N15.3,0.05819378,19.169165,0.9535942759373879,1.0,19.169165,False
CYP2C18,0.05819378,18.73575,0.9535942759373879,1.0,18.73575,False
RP11-269G24.4,0.05819378,20.17773,0.9535942759373879,1.0,20.17773,False
RP5-998N21.4,0.05819378,19.676115,0.9535942759373879,1.0,19.676115,False
ROPN1,0.05819378,20.524664,0.9535942759373879,1.0,20.524664,False
RP11-831F12.2,0.05819378,20.991203,0.9535942759373879,1.0,20.991203,False
LRFN5,0.05819378,20.891043,0.9535942759373879,1.0,20.891043,False
LINC00371,0.05819378,21.175571,0.9535942759373879,1.0,21.175571,False
FAM25C,0.05819378,19.856476,0.9535942759373879,1.0,19.856476,False
RP11-66B24.9,0.05819378,21.010723,0.9535942759373879,1.0,21.010723,False
FOXL2,0.05819378,20.114685,0.9535942759373879,1.0,20.114685,False
HAR1B,0.05819378,21.37511,0.9535942759373879,1.0,21.37511,False
IGKV1OR22-1,0.05819378,19.856476,0.9535942759373879,1.0,19.856476,False
RP11-398E10.1,0.05819378,21.276936,0.9535942759373879,1.0,21.276936,False
OR2C3,0.05819378,19.318409,0.9535942759373879,1.0,19.318409,False
RP11-517C16.2,0.05819378,20.703098,0.9535942759373879,1.0,20.703098,False
PRKCG,0.05819378,21.573633,0.9535942759373879,1.0,21.573633,False
BTNL2,0.05819378,21.863527,0.9535942759373879,1.0,21.863527,False
FOXP1-AS1,0.05819378,20.144178,0.9535942759373879,1.0,20.144178,False
HMP19,0.05819378,20.977692,0.9535942759373879,1.0,20.977692,False
MKX,0.05819378,21.085194,0.9535942759373879,1.0,21.085194,False
MSX2,0.05819378,20.90473,0.9535942759373879,1.0,20.90473,False
AC004237.1,0.05819378,21.033817,0.9535942759373879,1.0,21.033817,False
RSPH6A,0.05819378,21.214108,0.9535942759373879,1.0,21.214108,False
RP11-299L17.3,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
C1orf195,0.05819378,21.275818,0.9535942759373879,1.0,21.275818,False
PYDC1,0.05819378,17.392542,0.9535942759373879,1.0,17.392542,False
LINC00437,0.05819378,20.095884,0.9535942759373879,1.0,20.095884,False
RP11-800A18.4,0.05819378,18.73575,0.9535942759373879,1.0,18.73575,False
RP4-534N18.2,0.05819378,21.0769,0.9535942759373879,1.0,21.0769,False
CTB-33G10.11,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
LINC01433,0.05819378,20.657373,0.9535942759373879,1.0,20.657373,False
RP11-462L8.1,0.05819378,21.409775,0.9535942759373879,1.0,21.409775,False
RP1-69M21.2,0.05819378,20.95023,0.9535942759373879,1.0,20.95023,False
MUSTN1,0.05819378,20.895432,0.9535942759373879,1.0,20.895432,False
CH17-302M23.1,0.05819378,21.231262,0.9535942759373879,1.0,21.231262,False
RP11-723O4.6,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
LINC00303,0.05819378,20.5539,0.9535942759373879,1.0,20.5539,False
RP4-669H2.1,0.05819378,20.123764,0.9535942759373879,1.0,20.123764,False
RP11-667M19.10,0.05819378,20.972706,0.9535942759373879,1.0,20.972706,False
RP11-509J21.2,0.05819378,19.45704,0.9535942759373879,1.0,19.45704,False
INA,0.05819378,21.60017,0.9535942759373879,1.0,21.60017,False
FREM2-AS1,0.05819378,21.143724,0.9535942759373879,1.0,21.143724,False
AP001046.6,0.05819378,20.703098,0.9535942759373879,1.0,20.703098,False
AP000462.3,0.05819378,20.376472,0.9535942759373879,1.0,20.376472,False
RP11-6I2.3,0.05819378,21.415459,0.9535942759373879,1.0,21.415459,False
RP11-168P13.1,0.05819378,20.114685,0.9535942759373879,1.0,20.114685,False
AP000997.1,0.05819378,21.49099,0.9535942759373879,1.0,21.49099,False
CTAGE6,0.05819378,21.042967,0.9535942759373879,1.0,21.042967,False
TGM3,0.05819378,20.822039,0.9535942759373879,1.0,20.822039,False
RP11-223C24.1,0.05819378,20.005129,0.9535942759373879,1.0,20.005129,False
RP3-467K16.7,0.05819378,20.502232,0.9535942759373879,1.0,20.502232,False
RSPO4,0.05819378,21.103806,0.9535942759373879,1.0,21.103806,False
MIR2052HG,0.05819378,19.090134,0.9535942759373879,1.0,19.090134,False
LEP,0.05819378,19.553446,0.9535942759373879,1.0,19.553446,False
C20orf202,0.05819378,21.293919,0.9535942759373879,1.0,21.293919,False
RP11-875H7.5,0.05819378,21.71684,0.9535942759373879,1.0,21.71684,False
AC004824.2,0.05819378,20.721403,0.9535942759373879,1.0,20.721403,False
RP11-442J21.2,0.05819378,21.158203,0.9535942759373879,1.0,21.158203,False
ADRA1D,0.05819378,21.103806,0.9535942759373879,1.0,21.103806,False
LRRC38,0.05819378,20.341047,0.9535942759373879,1.0,20.341047,False
TFF2,0.05819378,21.171532,0.9535942759373879,1.0,21.171532,False
RP11-1L9.1,0.05819378,19.919678,0.9535942759373879,1.0,19.919678,False
RP11-192P3.4,0.05819378,20.523167,0.9535942759373879,1.0,20.523167,False
AP000936.4,0.05819378,21.39125,0.9535942759373879,1.0,21.39125,False
SLURP1,0.05819378,21.131815,0.9535942759373879,1.0,21.131815,False
PBOV1,0.05819378,20.70486,0.9535942759373879,1.0,20.70486,False
AC009505.2,0.05819378,20.114685,0.9535942759373879,1.0,20.114685,False
CDH19,0.05819378,21.090256,0.9535942759373879,1.0,21.090256,False
CHST5,0.05819378,20.835356,0.9535942759373879,1.0,20.835356,False
LY6D,0.05819378,20.005129,0.9535942759373879,1.0,20.005129,False
AC022182.1,0.05819378,20.945019,0.9535942759373879,1.0,20.945019,False
GABRA4,0.05819378,20.837936,0.9535942759373879,1.0,20.837936,False
BACE2-IT1,0.05819378,21.420877,0.9535942759373879,1.0,21.420877,False
CELA2B,0.05819378,20.91516,0.9535942759373879,1.0,20.91516,False
LINC00305,0.05819378,20.5539,0.9535942759373879,1.0,20.5539,False
RP11-14C22.6,0.05819378,20.932722,0.9535942759373879,1.0,20.932722,False
RP11-674P19.2,0.05819378,21.125223,0.9535942759373879,1.0,21.125223,False
WNT9A,0.05819378,19.414797,0.9535942759373879,1.0,19.414797,False
DRD2,0.05819378,20.919018,0.9535942759373879,1.0,20.919018,False
RP5-1116H23.6,0.05819378,20.84613,0.9535942759373879,1.0,20.84613,False
PITX1,0.05819378,21.075045,0.9535942759373879,1.0,21.075045,False
